address,city,constraints_date,eviction_id,file_date,state,supervisor_district,zip,eviction_reason,latitude,longitude
1600 Block Of Cabrillo  Street,San Francisco,,M181931,2018-06-25T00:00:00.000,CA,1.0,94121.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
200 Block Of Jones  Street,San Francisco,,M181804,2018-06-18T00:00:00.000,CA,6.0,94102.0,Breach,-122.416017227272,37.773939264637
700 Block Of San Bruno  Avenue,San Francisco,,M180512,2018-02-12T00:00:00.000,CA,10.0,94107.0,Owner Move In,-122.416017227272,37.773939264637
1300 Block Of Alabama  Street,San Francisco,2023-07-31T00:00:00.000,M181725,2018-06-07T00:00:00.000,CA,9.0,94110.0,Owner Move In,-122.416017227272,37.773939264637
2400 Block Of Jackson  Street,San Francisco,,E990851,1999-05-09T00:00:00.000,CA,2.0,94115.0,Breach,-122.416017227272,37.773939264637
1700 Block Of 36th  Avenue,San Francisco,2023-08-17T00:00:00.000,M181863,2018-06-19T00:00:00.000,CA,4.0,94122.0,Owner Move In,-122.416017227272,37.773939264637
1300 Block Of Utah  Street,San Francisco,,M181810,2018-06-20T00:00:00.000,CA,10.0,94110.0,Nuisance,-122.416017227272,37.773939264637
100 Block Of Tapia  Drive,San Francisco,,M181788,2018-06-14T00:00:00.000,CA,7.0,94132.0,Breach,-122.416017227272,37.773939264637
200 Block Of Miramar  Avenue,San Francisco,,M181857,2018-06-15T00:00:00.000,CA,7.0,94112.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
1300 Block Of Market  Street,San Francisco,,M181698,2018-06-08T00:00:00.000,CA,6.0,94102.0,Capital Improvement,-122.416017227272,37.773939264637
500 Block Of Vermont  Street,San Francisco,2023-07-29T00:00:00.000,M181711,2018-05-30T00:00:00.000,CA,10.0,94107.0,Owner Move In,-122.416017227272,37.773939264637
2500 Block Of 40th  Avenue,San Francisco,2023-08-13T00:00:00.000,M181844,2018-06-18T00:00:00.000,CA,4.0,94116.0,Owner Move In,-122.416017227272,37.773939264637
2200 Block Of Jackson  Street,San Francisco,,M2K0376,2000-03-08T00:00:00.000,CA,2.0,94115.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
0 Block Of Avalon  Avenue,San Francisco,2023-08-06T00:00:00.000,M181832,2018-06-11T00:00:00.000,CA,11.0,94112.0,Owner Move In,-122.416017227272,37.773939264637
1100 Block Of Mission  Street,San Francisco,,M181891,2018-06-22T00:00:00.000,CA,6.0,94103.0,Nuisance,-122.416017227272,37.773939264637
2900 Block Of Fillmore  Street,San Francisco,,M181805,2018-06-18T00:00:00.000,CA,2.0,94123.0,Nuisance,-122.416017227272,37.773939264637
1300 Block Of Alabama  Street,San Francisco,2023-07-31T00:00:00.000,M181724,2018-06-06T00:00:00.000,CA,9.0,94110.0,Owner Move In,-122.416017227272,37.773939264637
800 Block Of Clayton  Street,San Francisco,2023-08-04T00:00:00.000,M181758,2018-06-08T00:00:00.000,CA,5.0,94117.0,Owner Move In,-122.416017227272,37.773939264637
500 Block Of Stockton  Street,San Francisco,,M181676,2018-06-01T00:00:00.000,CA,3.0,94108.0,Breach,-122.416017227272,37.773939264637
1800 Block Of Pacific  Avenue,San Francisco,,M181675,2018-06-01T00:00:00.000,CA,2.0,94109.0,Capital Improvement,-122.416017227272,37.773939264637
200 Block Of Miramar  Avenue,San Francisco,,M181740,2018-06-04T00:00:00.000,CA,7.0,94112.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
400 Block Of Ellis  Street,San Francisco,,M181683,2018-06-05T00:00:00.000,CA,6.0,94102.0,Nuisance,-122.416017227272,37.773939264637
300 Block Of 30th  Avenue,San Francisco,,M181957,2018-06-28T00:00:00.000,CA,1.0,94112.0,Roommate Same Unit,-122.416017227272,37.773939264637
1300 Block Of Market  Street,San Francisco,,M181795,2018-06-15T00:00:00.000,CA,6.0,94102.0,Capital Improvement,-122.416017227272,37.773939264637
100 Block Of Leland  Avenue,San Francisco,,M181738,2018-05-31T00:00:00.000,CA,10.0,94134.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
300 Block Of Haight  Street,San Francisco,,M181786,2018-06-14T00:00:00.000,CA,5.0,94102.0,Breach,-122.416017227272,37.773939264637
2000 Block Of Ocean  Avenue,San Francisco,,M181808,2018-06-20T00:00:00.000,CA,7.0,94127.0,Breach,-122.416017227272,37.773939264637
3600 Block Of 22nd  Street,San Francisco,2023-08-04T00:00:00.000,M181756,2018-06-08T00:00:00.000,CA,8.0,94114.0,Owner Move In,-122.416017227272,37.773939264637
0 Block Of Athens  Street,San Francisco,,M181664,2018-05-30T00:00:00.000,CA,11.0,94112.0,Roommate Same Unit,-122.416017227272,37.773939264637
1600 Block Of Cabrillo  Street,San Francisco,,M181929,2018-06-25T00:00:00.000,CA,1.0,94121.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
700 Block Of Post  Street,San Francisco,,M181662,2018-05-30T00:00:00.000,CA,3.0,94109.0,Breach,-122.416017227272,37.773939264637
1200 Block Of Capitol  Avenue,San Francisco,,M181880,2018-06-19T00:00:00.000,CA,7.0,94112.0,Breach,-122.416017227272,37.773939264637
1400 Block Of Jones  Street,San Francisco,,M181686,2018-06-06T00:00:00.000,CA,3.0,94109.0,Late Payments,-122.416017227272,37.773939264637
100 Block Of Bertita  Street,San Francisco,2023-08-17T00:00:00.000,M181864,2018-06-19T00:00:00.000,CA,11.0,94112.0,Owner Move In,-122.416017227272,37.773939264637
2900 Block Of Folsom  Street,San Francisco,,M181813,2018-06-20T00:00:00.000,CA,9.0,94110.0,Illegal Use,-122.416017227272,37.773939264637
800 Block Of Franklin  Street,San Francisco,,M181708,2018-06-12T00:00:00.000,CA,5.0,94109.0,Other Cause,-122.416017227272,37.773939264637
1500 Block Of Lake  Street,San Francisco,2023-08-03T00:00:00.000,M181759,2018-06-08T00:00:00.000,CA,2.0,94118.0,Owner Move In,-122.416017227272,37.773939264637
100 Block Of Font  Boulevard,San Francisco,,M181790,2018-06-14T00:00:00.000,CA,7.0,94132.0,Breach,-122.416017227272,37.773939264637
100 Block Of Albion  Street,San Francisco,,M181743,2018-06-05T00:00:00.000,CA,8.0,94110.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
1400 Block Of Stockton  Street,San Francisco,,M181892,2018-06-22T00:00:00.000,CA,3.0,94133.0,Nuisance,-122.416017227272,37.773939264637
1400 Block Of Hawes  Street,San Francisco,,M181811,2018-06-20T00:00:00.000,CA,10.0,94124.0,Breach,-122.416017227272,37.773939264637
1300 Block Of Market  Street,San Francisco,,M181697,2018-06-08T00:00:00.000,CA,6.0,94102.0,Capital Improvement,-122.416017227272,37.773939264637
0 Block Of Casa  Way,San Francisco,2023-08-25T00:00:00.000,M181941,2018-06-27T00:00:00.000,CA,2.0,94123.0,Owner Move In,-122.416017227272,37.773939264637
1300 Block Of Utah  Street,San Francisco,,M181888,2018-06-22T00:00:00.000,CA,10.0,94110.0,Nuisance,-122.416017227272,37.773939264637
100 Block Of 21st  Avenue,San Francisco,2023-08-18T00:00:00.000,M181865,2018-06-20T00:00:00.000,CA,1.0,94121.0,Owner Move In,-122.416017227272,37.773939264637
3200 Block Of 23rd  Street,San Francisco,,M181803,2018-06-18T00:00:00.000,CA,9.0,94110.0,Breach,-122.416017227272,37.773939264637
2100 Block Of Stockton  Street,San Francisco,,M181687,2018-06-06T00:00:00.000,CA,3.0,94133.0,Breach,-122.416017227272,37.773939264637
1800 Block Of Greenwich  Street,San Francisco,,M181691,2018-06-07T00:00:00.000,CA,2.0,94123.0,Nuisance,-122.416017227272,37.773939264637
0 Block Of Harvard  Street,San Francisco,2023-08-07T00:00:00.000,M181870,2018-06-25T00:00:00.000,CA,9.0,94134.0,Owner Move In,-122.416017227272,37.773939264637
200 Block Of Silliman  Street,San Francisco,2023-07-28T00:00:00.000,M181713,2018-05-31T00:00:00.000,CA,9.0,94134.0,Owner Move In,-122.416017227272,37.773939264637
100 Block Of Anderson  Street,San Francisco,2023-08-14T00:00:00.000,M181842,2018-06-18T00:00:00.000,CA,9.0,94110.0,Owner Move In,-122.416017227272,37.773939264637
600 Block Of Ellis  Street,San Francisco,,M181960,2018-06-28T00:00:00.000,CA,6.0,94109.0,Capital Improvement,-122.416017227272,37.773939264637
3700 Block Of Cabrillo  Street,San Francisco,2023-07-29T00:00:00.000,M181760,2018-06-08T00:00:00.000,CA,1.0,94121.0,Owner Move In,-122.416017227272,37.773939264637
100 Block Of Steiner  Street,San Francisco,2023-08-10T00:00:00.000,M181835,2018-06-12T00:00:00.000,CA,8.0,94117.0,Owner Move In,-122.416017227272,37.773939264637
1300 Block Of Market  Street,San Francisco,,M181794,2018-06-15T00:00:00.000,CA,6.0,94102.0,Capital Improvement,-122.416017227272,37.773939264637
300 Block Of Parker  Avenue,San Francisco,,M181912,2018-06-26T00:00:00.000,CA,1.0,94118.0,Breach,-122.416017227272,37.773939264637
1300 Block Of Market  Street,San Francisco,,M181694,2018-06-08T00:00:00.000,CA,6.0,94102.0,Capital Improvement,-122.416017227272,37.773939264637
2000 Block Of Bush  Street,San Francisco,,M181812,2018-06-20T00:00:00.000,CA,5.0,94115.0,Nuisance,-122.416017227272,37.773939264637
0 Block Of Avalon  Avenue,San Francisco,2023-08-06T00:00:00.000,M181833,2018-06-11T00:00:00.000,CA,11.0,94112.0,Owner Move In,-122.416017227272,37.773939264637
1300 Block Of Utah  Street,San Francisco,,M181809,2018-06-20T00:00:00.000,CA,10.0,94110.0,Nuisance,-122.416017227272,37.773939264637
200 Block Of Golden Gate  Avenue,San Francisco,,M181817,2018-06-21T00:00:00.000,CA,6.0,94102.0,Late Payments,-122.416017227272,37.773939264637
100 Block Of Albion  Street,San Francisco,,M181745,2018-06-05T00:00:00.000,CA,8.0,94110.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
1800 Block Of Pacific  Avenue,San Francisco,,M181673,2018-06-01T00:00:00.000,CA,2.0,94109.0,Capital Improvement,-122.416017227272,37.773939264637
100 Block Of Sadowa  Street,San Francisco,2023-08-12T00:00:00.000,M181834,2018-06-11T00:00:00.000,CA,11.0,94112.0,Owner Move In,-122.416017227272,37.773939264637
700 Block Of Athens  Street,San Francisco,2023-08-24T00:00:00.000,M181943,2018-06-27T00:00:00.000,CA,11.0,94112.0,Owner Move In,-122.416017227272,37.773939264637
1500 Block Of 46th  Avenue,San Francisco,,M181755,2018-06-07T00:00:00.000,CA,4.0,94122.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
800 Block Of Geary  Street,San Francisco,,M181689,2018-06-07T00:00:00.000,CA,6.0,94109.0,Nuisance,-122.416017227272,37.773939264637
400 Block Of Ellington  Avenue,San Francisco,,M181887,2018-06-22T00:00:00.000,CA,11.0,94112.0,Nuisance,-122.416017227272,37.773939264637
1400 Block Of Polk  Street,San Francisco,,M181806,2018-06-19T00:00:00.000,CA,3.0,94109.0,Breach,-122.416017227272,37.773939264637
0 Block Of Higuera  Avenue,San Francisco,,M181787,2018-06-14T00:00:00.000,CA,7.0,94132.0,Breach,-122.416017227272,37.773939264637
100 Block Of Landers  Street,San Francisco,,M181688,2018-06-06T00:00:00.000,CA,8.0,94124.0,Late Payments,-122.416017227272,37.773939264637
1500 Block Of 41st  Avenue,San Francisco,2023-08-19T00:00:00.000,M181940,2018-06-26T00:00:00.000,CA,4.0,94122.0,Owner Move In,-122.416017227272,37.773939264637
1300 Block Of Sanchez  Street,San Francisco,,M181814,2018-06-21T00:00:00.000,CA,8.0,94131.0,Breach,-122.416017227272,37.773939264637
500 Block Of Gonzalez  Drive,San Francisco,,M181905,2018-06-25T00:00:00.000,CA,7.0,94132.0,Breach,-122.416017227272,37.773939264637
1600 Block Of Clay  Street,San Francisco,,M181663,2018-05-30T00:00:00.000,CA,3.0,94109.0,Illegal Use,-122.416017227272,37.773939264637
5900 Block Of California  Street,San Francisco,,M181904,2018-06-25T00:00:00.000,CA,1.0,94121.0,Breach,-122.416017227272,37.773939264637
1300 Block Of Market  Street,San Francisco,,M181693,2018-06-08T00:00:00.000,CA,6.0,94102.0,Capital Improvement,-122.416017227272,37.773939264637
100 Block Of Turk  Street,San Francisco,,M181703,2018-06-11T00:00:00.000,CA,6.0,94102.0,Nuisance,-122.416017227272,37.773939264637
100 Block Of Laura  Street,San Francisco,2023-08-04T00:00:00.000,M181836,2018-06-12T00:00:00.000,CA,11.0,94112.0,Owner Move In,-122.416017227272,37.773939264637
2600 Block Of Mcallister  Street,San Francisco,2023-08-14T00:00:00.000,M181867,2018-06-22T00:00:00.000,CA,1.0,94118.0,Owner Move In,-122.416017227272,37.773939264637
300 Block Of Elliot  Street,San Francisco,2023-08-12T00:00:00.000,M181838,2018-06-15T00:00:00.000,CA,10.0,94134.0,Owner Move In,-122.416017227272,37.773939264637
400 Block Of Detroit  Street,San Francisco,2023-08-12T00:00:00.000,M181839,2018-06-15T00:00:00.000,CA,7.0,94131.0,Owner Move In,-122.416017227272,37.773939264637
1600 Block Of Cabrillo  Street,San Francisco,,M181932,2018-06-25T00:00:00.000,CA,1.0,94121.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
2300 Block Of Fulton  Street,San Francisco,,M181785,2018-06-14T00:00:00.000,CA,1.0,94118.0,Non-payment,-122.416017227272,37.773939264637
100 Block Of Hoffman  Avenue,San Francisco,,M181907,2018-06-25T00:00:00.000,CA,8.0,94114.0,Breach,-122.416017227272,37.773939264637
300 Block Of Bartlett  Street,San Francisco,2023-07-24T00:00:00.000,M181721,2018-05-31T00:00:00.000,CA,9.0,94110.0,Owner Move In,-122.416017227272,37.773939264637
3400 Block Of Washington  Street,San Francisco,,M181859,2018-06-19T00:00:00.000,CA,2.0,94118.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
1600 Block Of Cabrillo  Street,San Francisco,,M181930,2018-06-25T00:00:00.000,CA,1.0,94121.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
1300 Block Of Market  Street,San Francisco,,M181692,2018-06-08T00:00:00.000,CA,6.0,94102.0,Capital Improvement,-122.416017227272,37.773939264637
700 Block Of Goettingen  Street,San Francisco,,M181684,2018-06-05T00:00:00.000,CA,9.0,94134.0,Non-payment,-122.416017227272,37.773939264637
2900 Block Of Jennings  Street,San Francisco,,M180065,2018-01-10T00:00:00.000,CA,10.0,94124.0,Breach,-122.416017227272,37.773939264637
